archive_rank,slug,title,award_date,awwwards_url,requested_url,visit_status,http_status,final_url,redirect_host_changed,mirror_status,mirror_has_html,mirror_file_count,mirror_bytes
2063,humans-3d-characters,Humans 3d characters,2020-11-27,https://www.awwwards.com/sites/humans-3d-characters,https://wannathis.one/humans,not_found,404,https://wannathis.one/humans,False,not_in_live_scope,False,0,0
2064,kode,Kode Sports Club,2020-11-26,https://www.awwwards.com/sites/kode,https://www.kodeclubs.com/,live_html,200,https://www.kodeclubs.com/,False,mirrored,True,3,156561
2065,vooban,Vooban,2020-11-25,https://www.awwwards.com/sites/vooban,https://vooban.com/en,live_html,200,https://vooban.com/en,False,mirrored,True,7,571416
2066,zoepepper,ZoePepper,2020-11-24,https://www.awwwards.com/sites/zoepepper,https://zoepepper.com,live_html,200,https://zoepepper.com,False,mirrored,True,15,343533
2067,maserati-mc20-product-page,Maserati MC20 Product Page,2020-11-23,https://www.awwwards.com/sites/maserati-mc20-product-page,https://www.maserati.com/international/en/models/mc20,live_html,200,https://www.maserati.com/global/en/models/mc20,False,mirrored,True,107,25474092
2068,glenn-catteeuw-portfolio,Glenn Catteeuw — Portfolio,2020-11-22,https://www.awwwards.com/sites/glenn-catteeuw-portfolio,https://glenncatteeuw.com/,live_html,200,https://glenncatteeuw.com/,False,mirrored,True,6,83162
2069,julie-guzal-portfolio,Julie Guzal - Portfolio,2020-11-21,https://www.awwwards.com/sites/julie-guzal-portfolio,http://julieguzal.fr/,live_html,200,http://julieguzal.fr/,False,mirrored,True,56,762365
2070,the-weed-center,The Weed Center,2020-11-20,https://www.awwwards.com/sites/the-weed-center,https://weedensenteret.no/,live_html,200,https://www.weedensenteret.no/,False,mirrored,True,1,618
2071,block-rage,Block Rage,2020-11-19,https://www.awwwards.com/sites/block-rage,https://blockrage.pgs-soft.com,server_error,502,https://blockrage.pgs-soft.com,False,not_in_live_scope,False,0,0
2072,overpass,Overpass,2020-11-18,https://www.awwwards.com/sites/overpass,http://overpass.studiovoila.com/,live_html,200,http://overpass.studiovoila.com/,False,mirrored,True,10,1305942
2073,squadeasy,Squadeasy,2020-11-17,https://www.awwwards.com/sites/squadeasy,https://www.squadeasy.com/,live_html,200,https://www.squadeasy.com/,False,mirrored,True,38,477963
2074,boost,BOOST,2020-11-16,https://www.awwwards.com/sites/boost,https://takeboost.com/,live_html,200,https://takeboost.com/,False,mirrored,True,17,623130
2075,mammut-local-adventure,Mammut - Local Adventure,2020-11-15,https://www.awwwards.com/sites/mammut-local-adventure,https://localadventure.mammut.com/,live_html,200,https://localadventure.mammut.com/en/,False,mirrored,True,1,809
2076,marqeta,Marqeta,2020-11-14,https://www.awwwards.com/sites/marqeta,https://marqeta.com,live_html,200,https://www.marqeta.com/,False,mirrored,True,1,727
2077,marussia-beverages,Marussia Beverages,2020-11-13,https://www.awwwards.com/sites/marussia-beverages,https://marussiabeverages.com/,live_html,200,https://marussiabeverages.com/,False,mirrored,True,9,730787
2078,carnival-with-spotify,Carnival with Spotify,2020-11-12,https://www.awwwards.com/sites/carnival-with-spotify,https://carnival.withspotify.com/,dns_error,,,False,not_in_live_scope,False,0,0
2079,machine-learning-fairness,Machine Learning Fairness,2020-11-11,https://www.awwwards.com/sites/machine-learning-fairness,https://www.thinkwithgoogle.com/feature/ml-fairness-for-marketers/,live_html,200,https://business.google.com/us/think/,True,mirrored,True,1,863
2080,charlie-le-maignan-portfolio,Charlie Le Maignan - Portfolio,2020-11-10,https://www.awwwards.com/sites/charlie-le-maignan-portfolio,http://charlielemaignan.com/,live_html,200,http://charlielemaignan.com/,False,mirrored,True,5,34285
2081,blindsight,Blindsight,2020-11-09,https://www.awwwards.com/sites/blindsight,https://blindsight.space,live_html,200,https://blindsight.space,False,mirrored,True,7,268207
2082,clock-strikes-twelve,Clock Strikes Twelve,2020-11-08,https://www.awwwards.com/sites/clock-strikes-twelve,https://www.clockstrikestwelve.com,live_html,200,https://www.clockstrikestwelve.com,False,mirrored,True,13,414899
2083,city-of-varennes,City of Varennes,2020-11-07,https://www.awwwards.com/sites/city-of-varennes,https://www.ville.varennes.qc.ca/,live_html,200,https://www.ville.varennes.qc.ca/,False,mirrored,True,6,390082
2084,house-of-maserati,House of Maserati,2020-11-06,https://www.awwwards.com/sites/house-of-maserati,https://houseof.maserati.com/,dns_error,,,False,not_in_live_scope,False,0,0
2085,dmla-dans-tes-yeux,DMLA - Dans tes yeux,2020-11-05,https://www.awwwards.com/sites/dmla-dans-tes-yeux,https://expo.dmlainfo.fr,live_html,200,https://expo.dmlainfo.fr,False,mirrored,True,2,84765
2086,sennep-portfolio,Sennep,2020-11-04,https://www.awwwards.com/sites/sennep-portfolio,http://sennep.com,live_html,200,https://www.sennep.com/,False,mirrored,True,1,730
2087,dark-official-netflix-guide,Dark: Official Netflix Guide,2020-11-03,https://www.awwwards.com/sites/dark-official-netflix-guide,http://darknetflix.io,live_html,200,https://www.netflix.com/,True,mirrored,True,1,761
2088,stelvio-grotesk,Stelvio Grotesk,2020-11-02,https://www.awwwards.com/sites/stelvio-grotesk,https://stelvio.k95.it,tls_error,,,False,not_in_live_scope,False,0,0
2089,centogene-solutions,Centogene Solutions,2020-11-01,https://www.awwwards.com/sites/centogene-solutions,https://solutions.centogene.com,dns_error,,,False,not_in_live_scope,False,0,0
2090,chocapic-nutri-game,Chocapic Nutri-Game,2020-10-31,https://www.awwwards.com/sites/chocapic-nutri-game,https://www.chocapic-nutri-game.fr,network_error,,,False,not_in_live_scope,False,0,0
2091,united-earth-space-force,United Earth Space Force,2020-10-30,https://www.awwwards.com/sites/united-earth-space-force,http://spaceforce.design/,tls_error,,,False,not_in_live_scope,False,0,0
2092,goliath-entertainment,Goliath Entertainment,2020-10-29,https://www.awwwards.com/sites/goliath-entertainment,https://www.goliath-entertainment.com/,live_html,200,https://www.goliath-entertainment.com/,False,mirrored,True,4,42420
2093,lamadone,Lamadone,2020-10-28,https://www.awwwards.com/sites/lamadone,https://www.lamadone.studio/,live_html,200,https://www.lamadone.studio/,False,mirrored,True,14,1889332
2094,robin-noguier-portfolio,Robin Noguier - Portfolio,2020-10-27,https://www.awwwards.com/sites/robin-noguier-portfolio,https://robin-noguier.com/,live_html,200,https://robin-noguier.com/,False,mirrored,True,6,1887437
2095,witnesses-to-history,Witnesses to History,2020-10-26,https://www.awwwards.com/sites/witnesses-to-history,https://witnessestohistory.museeholocauste.ca/,live_html,200,https://witnessestohistory.museeholocauste.ca/,False,no_html,False,0,0
2096,kikk-festival-2020,KIKK Festival 2020,2020-10-25,https://www.awwwards.com/sites/kikk-festival-2020,https://www.kikk.be/2020/en/home,live_html,200,https://kikk.be/2020/en/home,False,mirrored,True,8,114713
2097,loeven-morcel,Loeven Morcel,2020-10-24,https://www.awwwards.com/sites/loeven-morcel,https://www.loevenmorcel.com/,live_html,200,https://www.loevenmorcel.com/,False,mirrored,True,4,221225
2098,when-we-were-kids,WHEN WE WERE KIDS PRODUCTION,2020-10-23,https://www.awwwards.com/sites/when-we-were-kids,https://whenwewerekids.fr/,live_html,200,https://whenwewerekids.fr/,False,mirrored,True,21,912238
2099,chile20,CHILE20,2020-10-22,https://www.awwwards.com/sites/chile20,https://adidaschile20.com/,live_html,200,https://adidaschile20.com/,False,mirrored,True,3,41044
2100,simon-daufresne,Simon Daufresne,2020-10-21,https://www.awwwards.com/sites/simon-daufresne,https://www.simondaufresne.com,live_html,200,https://simondaufresne.com/,False,mirrored,True,1,749
2101,discovered-wildfoods,Discovered Wildfoods,2020-10-20,https://www.awwwards.com/sites/discovered-wildfoods,https://www.discoveredfoods.com/,live_html,200,https://www.discoveredfoods.com/,False,mirrored,True,3,657890
2102,aebele-interiors,Æbele Interiors,2020-10-19,https://www.awwwards.com/sites/aebele-interiors,https://aebeleinteriors.com/,live_html,200,https://aebeleinteriors.com/,False,mirrored,True,4,62291
2103,brews-and-grooves,Brews and Grooves,2020-10-18,https://www.awwwards.com/sites/brews-and-grooves,https://www.brewsandgrooves.com/,live_html,200,https://www.brewsandgrooves.com/,False,mirrored,True,4,171754
2104,tiger-tells-about-voodoo,Tiger Tells about Voodoo,2020-10-17,https://www.awwwards.com/sites/tiger-tells-about-voodoo,https://tigertells.fun/,live_html,200,https://tigertells.fun/,False,mirrored,True,3,173694
2105,luccianos,Lucciano's,2020-10-16,https://www.awwwards.com/sites/luccianos,https://luccianos.net/en/,live_html,200,https://luccianos.net/en/,False,mirrored,True,9,508365
2106,blind-barber-10-year,Blind Barber 10—Year,2020-10-15,https://www.awwwards.com/sites/blind-barber-10-year,https://anniversary.blindbarber.com/,live_html,200,https://anniversary.blindbarber.com/,False,mirrored,True,5,977675
2107,alonewithme-ai,AloneWithMe.Ai,2020-10-14,https://www.awwwards.com/sites/alonewithme-ai,https://theweeknd.withspotify.com/,dns_error,,,False,not_in_live_scope,False,0,0
2108,boynton-yards,Boynton Yards,2020-10-13,https://www.awwwards.com/sites/boynton-yards,https://boyntonyards.com/,live_html,200,https://boyntonyards.com/,False,mirrored,True,8,1926478
2109,nahelmoussi-portfolio,Nahel Moussi – Portfolio,2020-10-12,https://www.awwwards.com/sites/nahelmoussi-portfolio,https://nahelmoussi.com/,live_html,200,https://nahelmoussi.com/,False,mirrored,True,6,1100430
2110,m-trust-co-ltd-corporate,"M-trust Co.,Ltd. Corporate",2020-10-11,https://www.awwwards.com/sites/m-trust-co-ltd-corporate,https://www.m-trust.co.jp/,live_html,200,https://www.m-trust.co.jp/,False,mirrored,True,25,891406
2111,ripeplanet,RipePlanet,2020-10-10,https://www.awwwards.com/sites/ripeplanet,https://ripeplanet.com/,live_html,200,https://ripeplanet.com/,False,mirrored,True,2,140275
2112,the-araw-collection,The Araw Collection,2020-10-09,https://www.awwwards.com/sites/the-araw-collection,https://kasama.limnia.com/,live_html,200,https://kasama.limnia.com/,False,mirrored,True,8,1129090
2113,letter,Letter,2020-10-08,https://www.awwwards.com/sites/letter,https://letter.craftedbygc.com/,live_html,200,https://letter.craftedbygc.com/,False,mirrored,True,4,210539
2114,fledge,Fledge,2020-10-07,https://www.awwwards.com/sites/fledge,https://fledge.tv,live_html,200,https://fledge.tv,False,mirrored,True,9,306655
2115,sixmorevodka,SIXMOREVODKA,2020-10-06,https://www.awwwards.com/sites/sixmorevodka,https://sixmorevodka.com,live_html,200,https://www.sixmorevodka.com/,False,mirrored,True,1,737
2116,gusto-play-2,Gusto Play 2,2020-10-05,https://www.awwwards.com/sites/gusto-play-2,https://play2.studiogusto.com/,live_html,200,https://play2.studiogusto.com/,False,mirrored,True,7,2651526
2117,gucci-off-the-grid,Gucci Off The Grid,2020-10-04,https://www.awwwards.com/sites/gucci-off-the-grid,https://offthegrid.gucci.com/,dns_error,,,False,not_in_live_scope,False,0,0
2118,sophie-dkf,Sophie Dkf,2020-10-03,https://www.awwwards.com/sites/sophie-dkf,https://sophie-dkf.com/,live_html,200,https://www.studiomona.fr,True,mirrored,True,1,768
2119,web-graphic-experiments-v2,Web Graphic Experiments v2,2020-10-02,https://www.awwwards.com/sites/web-graphic-experiments-v2,https://experiments.p5aholic.me/,live_html,200,https://experiments.p5aholic.me/,False,mirrored,True,8,2079056
2120,the-bartlett-summer-show-2020,The Bartlett Summer Show 2020,2020-10-01,https://www.awwwards.com/sites/the-bartlett-summer-show-2020,https://bartlettarchucl.com/ss20,server_error,500,https://www.bartlettarchucl.com/ss20,False,not_in_live_scope,False,0,0
2121,tm,TM,2020-09-30,https://www.awwwards.com/sites/tm,https://weare.tm/,dns_error,,,False,not_in_live_scope,False,0,0
2122,virgin-hyperloop,Virgin Hyperloop,2020-09-29,https://www.awwwards.com/sites/virgin-hyperloop,https://virginhyperloop.com/,dns_error,,,False,not_in_live_scope,False,0,0
2123,wonderlandams,WONDERLAND,2020-09-28,https://www.awwwards.com/sites/wonderlandams,https://www.wonderlandams.com/,live_html,200,https://wonderlandams.com/,False,mirrored,True,1,747
2124,spline-group,Spline Group,2020-09-27,https://www.awwwards.com/sites/spline-group,http://splinegroup.ca,live_html,200,https://splinegroup.ca/,False,mirrored,True,2,920
2125,duallstudio,DuallStudio,2020-09-26,https://www.awwwards.com/sites/duallstudio,https://duallstudio.com/,live_html,200,https://www.duallstudio.com/,False,mirrored,True,2,924
2126,bermat,Bermat,2020-09-25,https://www.awwwards.com/sites/bermat,https://bermat.it/it,live_html,200,https://bermat.it/it,False,mirrored,True,4,76378
2127,mutek-festival,Mutek Festival,2020-09-24,https://www.awwwards.com/sites/mutek-festival,https://montreal.mutek.org/,live_html,200,https://montreal.mutek.org/,False,mirrored,True,9,943901
2128,2degc-earth,2°C EARTH,2020-09-23,https://www.awwwards.com/sites/2degc-earth,https://www.2-c.earth/,live_html,200,https://www.2-c.earth/,False,mirrored,True,6,663623
2129,bms-united,BMS UNITED,2020-09-22,https://www.awwwards.com/sites/bms-united,https://www.bmsunited.com,timeout,,,False,not_in_live_scope,False,0,0
2130,illo-tv,illo.tv,2020-09-21,https://www.awwwards.com/sites/illo-tv,https://illo.tv,live_html,200,https://illo.tv,False,mirrored,True,6,1084987
2131,pizza-pizza,Pizza Pizza,2020-09-20,https://www.awwwards.com/sites/pizza-pizza,https://pizzapizza.io/,live_html,200,https://pizzapizza.io/,False,mirrored,True,9,586515
2132,sapiens-character-builder,Sapiens Character Builder,2020-09-19,https://www.awwwards.com/sites/sapiens-character-builder,https://sapiens.ui8.net/,live_html,200,https://sapiens.ui8.net/,False,mirrored,True,7,169307
2133,utrust,Utrust,2020-09-18,https://www.awwwards.com/sites/utrust,https://utrust.madebyburo.com/,live_html,200,https://utrust.madebyburo.com/,False,mirrored,True,7,650008
2134,the-crumbskees,The Crumbskees,2020-09-17,https://www.awwwards.com/sites/the-crumbskees,https://crumbskees.com/,live_html,200,https://crumbskees.com/,False,mirrored,True,4,74001
2135,vault49,Vault49,2020-09-16,https://www.awwwards.com/sites/vault49,https://vault49.com,live_html,200,https://www.vault49.com/,False,mirrored,True,1,606
2136,ukrainian-railroad-ladies,Ukrainian Railroad Ladies,2020-09-15,https://www.awwwards.com/sites/ukrainian-railroad-ladies,https://railroadladies.com/,live_html,200,https://railroadladies.com/,False,mirrored,True,8,676223
2137,fuoripista,Fuoripista,2020-09-14,https://www.awwwards.com/sites/fuoripista,https://www.fuoripista.it/,live_html,200,https://www.fuoripista.it/,False,mirrored,True,6,1102623
2138,laura-bize-folio,Laura Bize | Folio,2020-09-13,https://www.awwwards.com/sites/laura-bize-folio,https://laurabize.fr/en,network_error,,,False,not_in_live_scope,False,0,0
2139,maggie-rose,Maggie Rose,2020-09-12,https://www.awwwards.com/sites/maggie-rose,https://rose-maggie.com/,live_html,200,https://rose-maggie.com/,False,mirrored,True,18,868071
2140,bluereceipt,BlueReceipt,2020-09-11,https://www.awwwards.com/sites/bluereceipt,https://bluereceipt.com/,live_html,200,https://bluereceipt.com/,False,mirrored,True,7,413660
2141,alessandro-romagnoli-ph,ALESSANDRO ROMAGNOLI PH,2020-09-10,https://www.awwwards.com/sites/alessandro-romagnoli-ph,https://www.alessandroromagnoliph.it/,live_html,200,https://www.alessandroromagnoliph.it/,False,mirrored,True,4,59461
2142,ferrumpipe,Ferrumpipe,2020-09-09,https://www.awwwards.com/sites/ferrumpipe,https://ferrumpipe.com/,live_html,200,https://ferrumpipe.com:443/login_up.php,False,mirrored,True,1,785
2143,vc-swipe,VC Swipe,2020-09-08,https://www.awwwards.com/sites/vc-swipe,http://www.vcswipe.com,live_html,200,https://vcswipe.com/,False,mirrored,True,1,614
2144,making-maisel-marvelous,Making Maisel Marvelous,2020-09-07,https://www.awwwards.com/sites/making-maisel-marvelous,https://resn.co.nz/#!/work/making-maisel-marvelous/,live_html,200,https://resn.co.nz/#!/work/making-maisel-marvelous/,False,mirrored,True,1,4698
2145,iti,ITI,2020-09-06,https://www.awwwards.com/sites/iti,https://iti.ca/en/,live_html,200,https://iti.ca/en/,False,mirrored,True,10,645242
2146,admita,Admita,2020-09-05,https://www.awwwards.com/sites/admita,https://admitastore.com/,dns_error,,,False,not_in_live_scope,False,0,0
2147,salomon-ligthelm,Salomon Ligthelm,2020-09-04,https://www.awwwards.com/sites/salomon-ligthelm,https://ligthelm.work/,live_html,200,https://ligthelm.work/,False,mirrored,True,2,298195
2148,sdu-future-education,SDU - Future Education,2020-09-03,https://www.awwwards.com/sites/sdu-future-education,http://fremtidensuddannelser.dk/en,live_html,200,https://fremtidensuddannelser.dk/en,False,mirrored,True,8,209162
2149,revista-el-duende,Revista el duende,2020-09-02,https://www.awwwards.com/sites/revista-el-duende,https://revistaelduende.com/,live_html,200,https://revistaelduende.com/,False,mirrored,True,102,3025808
2150,katchme,KatchMe,2020-09-01,https://www.awwwards.com/sites/katchme,https://katchme.fr/,live_html,200,https://www.katchme.fr/,False,mirrored,True,1,725
2151,twks,TWKS,2020-08-31,https://www.awwwards.com/sites/twks,https://twks.ch/,live_html,200,https://twks.ch/,False,mirrored,True,8,838798
2152,igaming-studio,iGaming Studio,2020-08-30,https://www.awwwards.com/sites/igaming-studio,https://www.igaming.studio,access_blocked,403,https://www.igaming.studio,False,not_in_live_scope,False,0,0
